"dataset","variant","strategy","metric","frame_idx","centre_bin","fitting_start_bin","fitting_end_bin","gmm_status","gmm_G","gmm_n_sequences","fit_status","n_class1_sites","n_clusters","silhouette_mean","structurally_null","n_snp_in_class1","n_mut_in_class1","converged_snp","converged_mut","converged_class1","qualifying_cluster_snp","qualifying_cluster_mut","qualifying_cluster_class1","anchor_idx","n_oversized_clusters"
"NCBI_US","Alpha","cumulative_1m","entropy",3,5,3,7,"ok",6,78633,"ok",11,3,0.778703440394105,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Alpha","cumulative_1m","entropy",4,6,4,8,"ok",4,90022,"ok",11,3,0.778703440394105,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Alpha","cumulative_1m","entropy",5,7,5,9,"ok",4,100964,"ok",11,3,0.784208893155747,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Alpha","cumulative_1m","entropy",6,8,6,10,"ok",4,113603,"ok",14,3,0.686687611486346,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Alpha","cumulative_1m","entropy",7,9,7,11,"ok",4,130727,"ok",17,3,0.703047227692522,FALSE,1,3,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Alpha","cumulative_1m","entropy",8,10,8,12,"ok",10,158513,"ok",18,3,0.670151747717792,FALSE,2,4,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Alpha","cumulative_1m","entropy",9,11,9,13,"ok",9,200027,"ok",24,2,0.634500940505659,FALSE,2,5,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Alpha","cumulative_1m","entropy",10,12,10,14,"ok",6,258999,"ok",29,2,0.649013129250056,FALSE,2,6,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Alpha","cumulative_1m","entropy",11,13,11,15,"ok",7,329462,"ok",32,2,0.677153038254967,FALSE,2,6,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Alpha","cumulative_1m","entropy",12,14,12,16,"ok",9,399624,"ok",26,2,0.733940074588565,FALSE,2,6,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Alpha","cumulative_1m","entropy",13,15,13,17,"ok",6,459422,"ok",44,5,0.682661806414688,FALSE,3,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","cumulative_1m","entropy",14,16,14,18,"ok",4,505082,"ok",42,5,0.678958524432005,FALSE,3,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","cumulative_1m","entropy",15,17,15,19,"ok",4,531253,"ok",43,5,0.67786324949107,FALSE,3,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","cumulative_1m","entropy",16,18,16,20,"ok",4,541657,"ok",41,5,0.668190495115426,FALSE,3,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",1,3,1,5,"ok",4,46875,"ok",13,2,0.787511538161432,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,1,0
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",2,4,2,6,"ok",4,65038,"ok",12,2,0.775191120305592,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,1,0
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",3,5,3,7,"ok",6,78633,"ok",11,2,0.763052526010072,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,1,0
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",4,6,4,8,"ok",4,90022,"ok",11,2,0.763052526010072,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,1,0
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",5,7,5,9,"ok",4,100964,"ok",11,2,0.764476021895982,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,1,0
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",6,8,6,10,"ok",4,113603,"ok",14,2,0.783882745133745,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,1,0
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",7,9,7,11,"ok",4,130727,"ok",17,2,0.796764029810286,FALSE,1,3,TRUE,FALSE,FALSE,1,NA,NA,1,0
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",8,10,8,12,"ok",10,158513,"ok",18,2,0.80481924667949,FALSE,2,4,TRUE,FALSE,FALSE,1,NA,NA,1,0
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",9,11,9,13,"ok",9,200027,"ok",24,2,0.824824500924316,FALSE,2,5,TRUE,FALSE,FALSE,1,NA,NA,1,0
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",10,12,10,14,"ok",6,258999,"ok",29,2,0.835952793872278,FALSE,2,6,TRUE,FALSE,FALSE,1,NA,NA,1,0
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",11,13,11,15,"ok",7,329462,"ok",32,2,0.84769345832972,FALSE,2,6,TRUE,FALSE,FALSE,1,NA,NA,1,0
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",12,14,12,16,"ok",9,399624,"ok",26,2,0.861705315644038,FALSE,2,6,TRUE,FALSE,FALSE,1,NA,NA,1,0
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",13,15,13,17,"ok",6,459422,"ok",44,2,0.849595055239316,FALSE,3,7,FALSE,TRUE,TRUE,NA,2,2,1,1
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",14,16,14,18,"ok",4,505082,"ok",42,2,0.849333296851469,FALSE,3,7,FALSE,TRUE,TRUE,NA,2,2,1,1
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",15,17,15,19,"ok",4,531253,"ok",43,2,0.84885735538419,FALSE,3,7,FALSE,TRUE,TRUE,NA,2,2,1,1
"NCBI_US","Alpha","cumulative_1m","hellinger_T1",16,18,16,20,"ok",4,541657,"ok",41,2,0.847908576018132,FALSE,3,7,FALSE,TRUE,TRUE,NA,2,2,1,1
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",1,3,1,5,"ok",4,46875,"ok",13,2,0.745336048975785,FALSE,1,2,TRUE,TRUE,FALSE,1,1,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",2,4,2,6,"ok",4,65038,"ok",12,3,0.731218973376963,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",3,5,3,7,"ok",6,78633,"ok",11,3,0.720279585219822,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",4,6,4,8,"ok",4,90022,"ok",11,3,0.720279585219822,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",5,7,5,9,"ok",4,100964,"ok",11,3,0.691404034219022,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",6,8,6,10,"ok",4,113603,"ok",14,3,0.636786610120672,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",7,9,7,11,"ok",4,130727,"ok",17,3,0.661236020353679,FALSE,1,3,TRUE,FALSE,FALSE,1,NA,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",8,10,8,12,"ok",10,158513,"ok",18,3,0.639013655729236,FALSE,2,4,TRUE,FALSE,FALSE,1,NA,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",9,11,9,13,"ok",9,200027,"ok",24,3,0.612417834666426,FALSE,2,5,TRUE,FALSE,FALSE,1,NA,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",10,12,10,14,"ok",6,258999,"ok",29,3,0.585419989918502,FALSE,2,6,TRUE,FALSE,FALSE,1,NA,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",11,13,11,15,"ok",7,329462,"ok",32,2,0.5821883215266,FALSE,2,6,TRUE,FALSE,FALSE,1,NA,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",12,14,12,16,"ok",9,399624,"ok",26,2,0.650742304039016,FALSE,2,6,TRUE,FALSE,FALSE,1,NA,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",13,15,13,17,"ok",6,459422,"ok",44,3,0.640652554607514,FALSE,3,7,FALSE,FALSE,FALSE,NA,NA,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",14,16,14,18,"ok",4,505082,"ok",42,3,0.632499280628035,FALSE,3,7,FALSE,FALSE,FALSE,NA,NA,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",15,17,15,19,"ok",4,531253,"ok",43,3,0.634202978470618,FALSE,3,7,FALSE,FALSE,FALSE,NA,NA,NA,3,0
"NCBI_US","Alpha","cumulative_1m","hellinger_Tpred",16,18,16,20,"ok",4,541657,"ok",41,3,0.621341655145179,FALSE,3,7,FALSE,FALSE,FALSE,NA,NA,NA,3,0
"NCBI_US","Alpha","disjoint_2m","entropy",1,3,1,5,"ok",6,28644,"ok",17,4,0.500933262298209,FALSE,1,3,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Alpha","disjoint_2m","entropy",2,4,2,6,"ok",13,41381,"ok",11,2,0.467255705235198,FALSE,1,3,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Alpha","disjoint_2m","entropy",3,5,3,7,"ok",8,69914,"ok",32,6,0.552293782327177,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","disjoint_2m","entropy",4,6,4,8,"ok",10,87286,"ok",25,6,0.475163373898438,FALSE,2,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","disjoint_2m","entropy",5,7,5,9,"ok",7,87174,"ok",28,6,0.521180841013914,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","disjoint_2m","entropy",6,8,6,10,"ok",7,80867,"ok",28,6,0.521180841013914,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","disjoint_2m","hellinger_T1",1,3,1,5,"ok",6,28644,"ok",17,6,0.45498671940057,FALSE,1,3,TRUE,FALSE,FALSE,5,NA,NA,1,0
"NCBI_US","Alpha","disjoint_2m","hellinger_T1",2,4,2,6,"ok",13,41381,"ok",11,5,0.455420420883608,FALSE,1,3,TRUE,FALSE,FALSE,4,NA,NA,1,0
"NCBI_US","Alpha","disjoint_2m","hellinger_T1",3,5,3,7,"ok",8,69914,"ok",32,2,0.647040418925471,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Alpha","disjoint_2m","hellinger_T1",4,6,4,8,"ok",10,87286,"ok",25,2,0.683577786062494,FALSE,2,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Alpha","disjoint_2m","hellinger_T1",5,7,5,9,"ok",7,87174,"ok",28,2,0.664479647504214,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Alpha","disjoint_2m","hellinger_T1",6,8,6,10,"ok",7,80867,"ok",28,2,0.664479647504214,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Alpha","disjoint_2m","hellinger_Tpred",1,3,1,5,"ok",6,28644,"ok",17,2,0.498145821957136,FALSE,1,3,TRUE,TRUE,FALSE,1,1,NA,2,0
"NCBI_US","Alpha","disjoint_2m","hellinger_Tpred",2,4,2,6,"ok",13,41381,"ok",11,2,0.612414461180594,FALSE,1,3,TRUE,TRUE,FALSE,1,1,NA,2,0
"NCBI_US","Alpha","disjoint_2m","hellinger_Tpred",3,5,3,7,"ok",8,69914,"ok",32,2,0.661949775123722,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,2,0
"NCBI_US","Alpha","disjoint_2m","hellinger_Tpred",4,6,4,8,"ok",10,87286,"ok",25,2,0.701559830608937,FALSE,2,5,FALSE,FALSE,FALSE,NA,NA,NA,2,0
"NCBI_US","Alpha","disjoint_2m","hellinger_Tpred",5,7,5,9,"ok",7,87174,"ok",28,2,0.683047148543409,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,2,0
"NCBI_US","Alpha","disjoint_2m","hellinger_Tpred",6,8,6,10,"ok",7,80867,"ok",28,2,0.683047148543409,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,2,0
"NCBI_US","Alpha","sliding_2m","entropy",1,3,1,5,"ok",2,34168,"ok",50,2,0.798233426896492,FALSE,1,2,TRUE,TRUE,TRUE,1,1,1,NA,1
"NCBI_US","Alpha","sliding_2m","entropy",2,4,2,6,"ok",2,31758,"ok",65,2,0.794348888471752,FALSE,1,3,TRUE,TRUE,TRUE,1,1,1,NA,1
"NCBI_US","Alpha","sliding_2m","entropy",3,5,3,7,"ok",2,24984,"ok",78,2,0.788727071948674,FALSE,2,5,TRUE,TRUE,TRUE,1,1,1,NA,1
"NCBI_US","Alpha","sliding_2m","entropy",4,6,4,8,"ok",8,22331,"ok",9,2,0.508689696915479,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Alpha","sliding_2m","entropy",5,7,5,9,"ok",2,23581,"ok",130,2,0.802913799959839,FALSE,3,8,TRUE,TRUE,TRUE,1,1,1,NA,1
"NCBI_US","Alpha","sliding_2m","entropy",6,8,6,10,"ok",3,29763,"ok",63,2,0.720738081386275,FALSE,2,6,TRUE,TRUE,TRUE,1,1,1,NA,1
"NCBI_US","Alpha","sliding_2m","entropy",7,9,7,11,"ok",3,44910,"ok",34,6,0.605473296231061,FALSE,2,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","sliding_2m","entropy",8,10,8,12,"ok",13,69300,"ok",18,2,0.423529131846515,FALSE,2,4,TRUE,TRUE,FALSE,1,1,NA,NA,0
"NCBI_US","Alpha","sliding_2m","entropy",9,11,9,13,"ok",4,100486,"ok",56,6,0.63328037179519,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","sliding_2m","entropy",10,12,10,14,"ok",4,129435,"ok",57,2,0.632019931929704,FALSE,3,6,TRUE,TRUE,TRUE,1,1,1,NA,1
"NCBI_US","Alpha","sliding_2m","entropy",11,13,11,15,"ok",14,140625,"ok",27,6,0.534097465412731,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","sliding_2m","entropy",12,14,12,16,"ok",13,129960,"ok",26,6,0.518844911733096,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","sliding_2m","entropy",13,15,13,17,"ok",12,105458,"ok",32,6,0.514103366623902,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","sliding_2m","entropy",14,16,14,18,"ok",14,71831,"ok",40,3,0.496162787514861,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","sliding_2m","entropy",15,17,15,19,"ok",15,36575,"ok",26,6,0.492328069916615,FALSE,2,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Alpha","sliding_2m","hellinger_T1",1,3,1,5,"ok",2,34168,"ok",50,2,0.775424057621746,FALSE,1,2,TRUE,TRUE,TRUE,1,1,1,1,1
"NCBI_US","Alpha","sliding_2m","hellinger_T1",2,4,2,6,"ok",2,31758,"ok",65,2,0.778211001865511,FALSE,1,3,TRUE,TRUE,TRUE,1,1,1,1,1
"NCBI_US","Alpha","sliding_2m","hellinger_T1",3,5,3,7,"ok",2,24984,"ok",78,2,0.763735838292502,FALSE,2,5,TRUE,TRUE,TRUE,1,1,1,1,1
"NCBI_US","Alpha","sliding_2m","hellinger_T1",4,6,4,8,"ok",8,22331,"ok",9,2,0.456949727308476,FALSE,1,2,TRUE,TRUE,FALSE,1,1,NA,1,0
"NCBI_US","Alpha","sliding_2m","hellinger_T1",5,7,5,9,"ok",2,23581,"ok",130,2,0.774355890744595,FALSE,3,8,TRUE,TRUE,TRUE,1,1,1,1,1
"NCBI_US","Alpha","sliding_2m","hellinger_T1",6,8,6,10,"ok",3,29763,"ok",63,4,0.693851461016878,FALSE,2,6,FALSE,FALSE,FALSE,NA,NA,NA,1,1
"NCBI_US","Alpha","sliding_2m","hellinger_T1",7,9,7,11,"ok",3,44910,"ok",34,5,0.590661839560177,FALSE,2,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Alpha","sliding_2m","hellinger_T1",8,10,8,12,"ok",13,69300,"ok",18,5,0.437376299908632,FALSE,2,4,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Alpha","sliding_2m","hellinger_T1",9,11,9,13,"ok",4,100486,"ok",56,2,0.65064799316523,FALSE,3,6,TRUE,TRUE,TRUE,2,2,2,1,1
"NCBI_US","Alpha","sliding_2m","hellinger_T1",10,12,10,14,"ok",4,129435,"ok",57,2,0.652245448485253,FALSE,3,6,TRUE,TRUE,TRUE,2,2,2,1,1
"NCBI_US","Alpha","sliding_2m","hellinger_T1",11,13,11,15,"ok",14,140625,"ok",27,2,0.614084301871298,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Alpha","sliding_2m","hellinger_T1",12,14,12,16,"ok",13,129960,"ok",26,2,0.619311395994839,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Alpha","sliding_2m","hellinger_T1",13,15,13,17,"ok",12,105458,"ok",32,5,0.54761122391937,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Alpha","sliding_2m","hellinger_T1",14,16,14,18,"ok",14,71831,"ok",40,4,0.553470126065863,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Alpha","sliding_2m","hellinger_T1",15,17,15,19,"ok",15,36575,"ok",26,2,0.596045469425242,FALSE,2,4,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",1,3,1,5,"ok",2,34168,"ok",50,4,0.780140649659959,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,2,1
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",2,4,2,6,"ok",2,31758,"ok",65,2,0.780827108447773,FALSE,1,3,TRUE,TRUE,TRUE,1,1,1,2,1
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",3,5,3,7,"ok",2,24984,"ok",78,2,0.766904574828818,FALSE,2,5,TRUE,TRUE,TRUE,1,1,1,2,1
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",4,6,4,8,"ok",8,22331,"ok",9,2,0.444158506900255,FALSE,1,2,TRUE,TRUE,FALSE,1,1,NA,2,0
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",5,7,5,9,"ok",2,23581,"ok",130,2,0.784656122172245,FALSE,3,8,TRUE,TRUE,TRUE,1,1,1,2,1
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",6,8,6,10,"ok",3,29763,"ok",63,2,0.699796591890207,FALSE,2,6,TRUE,TRUE,TRUE,1,1,1,2,1
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",7,9,7,11,"ok",3,44910,"ok",34,5,0.592764661670561,FALSE,2,5,FALSE,FALSE,FALSE,NA,NA,NA,2,0
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",8,10,8,12,"ok",13,69300,"ok",18,3,0.465497968836561,FALSE,2,4,FALSE,FALSE,FALSE,NA,NA,NA,2,0
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",9,11,9,13,"ok",4,100486,"ok",56,3,0.623163152070138,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,2,1
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",10,12,10,14,"ok",4,129435,"ok",57,3,0.61961946178202,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,2,1
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",11,13,11,15,"ok",14,140625,"ok",27,2,0.626217179692823,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,2,0
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",12,14,12,16,"ok",13,129960,"ok",26,2,0.631669861186427,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,2,0
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",13,15,13,17,"ok",12,105458,"ok",32,2,0.60281752216374,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,2,0
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",14,16,14,18,"ok",14,71831,"ok",40,2,0.593826054281748,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,2,0
"NCBI_US","Alpha","sliding_2m","hellinger_Tpred",15,17,15,19,"ok",15,36575,"ok",26,2,0.608820236481457,FALSE,2,4,FALSE,FALSE,FALSE,NA,NA,NA,2,0
"NCBI_US","Beta","cumulative_1m","entropy",1,3,1,5,"ok",4,64563,"ok",12,3,0.801315014749528,FALSE,0,1,FALSE,TRUE,FALSE,NA,3,NA,NA,0
"NCBI_US","Beta","cumulative_1m","entropy",2,4,2,6,"ok",6,78158,"ok",11,3,0.789434508370157,FALSE,0,1,FALSE,TRUE,FALSE,NA,3,NA,NA,0
"NCBI_US","Beta","cumulative_1m","entropy",3,5,3,7,"ok",4,89547,"ok",10,3,0.777301579394775,FALSE,0,1,FALSE,TRUE,FALSE,NA,3,NA,NA,0
"NCBI_US","Beta","cumulative_1m","entropy",4,6,4,8,"ok",4,100489,"ok",11,3,0.784012875545859,FALSE,0,1,FALSE,TRUE,FALSE,NA,3,NA,NA,0
"NCBI_US","Beta","cumulative_1m","entropy",5,7,5,9,"ok",4,113128,"ok",14,3,0.686508086967317,FALSE,0,1,FALSE,TRUE,FALSE,NA,3,NA,NA,0
"NCBI_US","Beta","cumulative_1m","entropy",6,8,6,10,"ok",4,130252,"ok",17,3,0.702847953481505,FALSE,0,1,FALSE,TRUE,FALSE,NA,3,NA,NA,0
"NCBI_US","Beta","cumulative_1m","entropy",7,9,7,11,"ok",10,158038,"ok",18,3,0.669948753987424,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Beta","cumulative_1m","entropy",8,10,8,12,"ok",10,199552,"ok",24,2,0.62640024073112,FALSE,3,4,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Beta","cumulative_1m","entropy",9,11,9,13,"ok",6,258524,"ok",29,2,0.641100489178026,FALSE,3,4,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Beta","cumulative_1m","entropy",10,12,10,14,"ok",6,328987,"ok",34,2,0.663394009208718,FALSE,4,5,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Beta","cumulative_1m","entropy",11,13,11,15,"ok",9,399149,"ok",26,2,0.728533916336262,FALSE,4,5,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"NCBI_US","Beta","cumulative_1m","entropy",12,14,12,16,"ok",6,458947,"ok",44,5,0.682431219449946,FALSE,4,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Beta","cumulative_1m","entropy",13,15,13,17,"ok",4,504607,"ok",42,5,0.678745124454593,FALSE,4,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Beta","cumulative_1m","entropy",14,16,14,18,"ok",4,530778,"ok",43,5,0.679880507196741,FALSE,4,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Beta","cumulative_1m","entropy",15,17,15,19,"ok",4,541182,"ok",41,5,0.670157018783611,FALSE,4,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",1,3,1,5,"ok",4,64563,"ok",12,2,0.763583694394256,FALSE,0,1,FALSE,TRUE,FALSE,NA,1,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",2,4,2,6,"ok",6,78158,"ok",11,2,0.75818380558145,FALSE,0,1,FALSE,TRUE,FALSE,NA,1,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",3,5,3,7,"ok",4,89547,"ok",10,2,0.744821774794345,FALSE,0,1,FALSE,TRUE,FALSE,NA,1,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",4,6,4,8,"ok",4,100489,"ok",11,2,0.73662836491953,FALSE,0,1,FALSE,TRUE,FALSE,NA,1,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",5,7,5,9,"ok",4,113128,"ok",14,2,0.660159328142712,FALSE,0,1,FALSE,TRUE,FALSE,NA,1,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",6,8,6,10,"ok",4,130252,"ok",17,2,0.678837965625935,FALSE,0,1,FALSE,TRUE,FALSE,NA,1,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",7,9,7,11,"ok",10,158038,"ok",18,2,0.654182364100135,FALSE,1,2,TRUE,TRUE,FALSE,1,1,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",8,10,8,12,"ok",10,199552,"ok",24,2,0.607882431213762,FALSE,3,4,TRUE,TRUE,FALSE,1,1,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",9,11,9,13,"ok",6,258524,"ok",29,2,0.576572169285094,FALSE,3,4,TRUE,TRUE,FALSE,1,1,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",10,12,10,14,"ok",6,328987,"ok",34,5,0.566954004162835,FALSE,4,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",11,13,11,15,"ok",9,399149,"ok",26,5,0.472932541121701,FALSE,4,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",12,14,12,16,"ok",6,458947,"ok",44,2,0.629314175045974,FALSE,4,5,TRUE,TRUE,FALSE,1,1,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",13,15,13,17,"ok",4,504607,"ok",42,2,0.620511254558173,FALSE,4,5,TRUE,TRUE,FALSE,1,1,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",14,16,14,18,"ok",4,530778,"ok",43,5,0.623292386893807,FALSE,4,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_T1",15,17,15,19,"ok",4,541182,"ok",41,5,0.611729317191212,FALSE,4,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"NCBI_US","Beta","cumulative_1m","hellinger_Tpred",1,3,1,5,"ok",4,64563,"ok",12,3,0.79441397542694,FALSE,0,1,FALSE,TRUE,FALSE,NA,3,NA,10,0
"NCBI_US","Beta","cumulative_1m","hellinger_Tpred",2,4,2,6,"ok",6,78158,"ok",11,3,0.789169059636926,FALSE,0,1,FALSE,TRUE,FALSE,NA,3,NA,10,0
"NCBI_US","Beta","cumulative_1m","hellinger_Tpred",3,5,3,7,"ok",4,89547,"ok",10,3,0.772214708338113,FALSE,0,1,FALSE,TRUE,FALSE,NA,3,NA,10,0
